@RELATION UCAB

@ATTRIBUTE x	REAL
@ATTRIBUTE y	REAL
@ATTRIBUTE z 	REAL
@ATTRIBUTE clase {Pasillo,L1207,L1208,L1209,L1210,L1211,L1212,L1213}

@DATA
19.1000003814697,-13.3000001907348,-5.80000019073486,L1207
18.7000007629394,-12.6999998092651,-4.09999990463256,L1207
19.6000003814697,-9.69999980926513,-3.70000004768371,L1207
20.7999992370605,-9.19999980926513,-5.59999990463256,L1207
20,-6.19999980926513,-9.80000019073486,L1207
-26.1200008392334,-11.3500003814697,-7.03000020980835,L1207
-25.3999996185302,-9.19999980926513,-10.3000001907348,L1207
-24.1000003814697,-8.80000019073486,-12.3000001907348,L1207
-22.7999992370605,-6.59999990463256,-12.6000003814697,L1207
-21.8999996185302,-5.19999980926513,-13.5,L1207
-21.1000003814697,-3.90000009536743,-13.8999996185302,L1207
-21.5,-3.5,-14.3000001907348,L1207
-21.5,-3.5,-14.6999998092651,L1207
-21.5,-3.90000009536743,-15.8999996185302,L1207
-21.8999996185302,-3.90000009536743,-18.1000003814697,L1207
-4.19999980926513,-31.7000007629394,-12.1999998092651,L1207
19.5,-17.3999996185302,-14,L1207
19.7999992370605,-16.2000007629394,-13.5,L1207
19.2999992370605,-15.8999996185302,-9.39999961853027,L1207
19.2999992370605,-15.5,-9.10000038146972,L1207
19.7000007629394,-15.1000003814697,-8.30000019073486,L1207
19.7000007629394,-15.1000003814697,-7.5,L1207
19.2999992370605,-14.1999998092651,-7.09999990463256,L1207
19.2999992370605,-12.6000003814697,-6.69999980926513,L1207
20.2000007629394,-12.5,-6.30000019073486,L1207
22.2000007629394,-11.1000003814697,-6.30000019073486,L1207
22.2000007629394,-10,-6.30000019073486,L1207
20.5,-5.59999990463256,-6.69999980926513,L1207
-22.7600002288818,-5.30999994277954,-6.1599998474121,L1207
-21.9599990844726,-5.42999982833862,-8.96000003814697,L1207
-21.9599990844726,-4.69999980926513,-9.5,L1207
-21.2000007629394,-5.09999990463256,-10.3000001907348,L1207
-21.2000007629394,-5.09999990463256,-10.6999998092651,L1207
-20.7999992370605,-4.30000019073486,-12.3000001907348,L1207
-20.7999992370605,-3.90000009536743,-13.1000003814697,L1207
-20.7999992370605,-3.09999990463256,-14.3000001907348,L1207
-19.8999996185302,-1.5,-15.6999998092651,L1207
-19,0,-19,L1207
2.09999990463256,-30,-13.3999996185302,L1207
18.7999992370605,-18.2999992370605,-10.8999996185302,L1207
17.5,-19.2000007629394,-8.10000038146972,L1207
17.7999992370605,-17.6000003814697,-6.69999980926513,L1207
17.7999992370605,-15.8999996185302,-5.90000009536743,L1207
18.7000007629394,-14.8000001907348,-5.09999990463256,L1207
19.1000003814697,-12,-4.69999980926513,L1207
19.1000003814697,-11,-4.69999980926513,L1207
18.7000007629394,-10.6000003814697,-4.69999980926513,L1207
18.7000007629394,-10.6000003814697,-4.30000019073486,L1207
19.1000003814697,-11.1000003814697,-2.29999995231628,L1207
19.1000003814697,-8.89999961853027,-1.39999997615814,L1207
-24.9300003051757,-9.10000038146972,-3.33999991416931,L1207
-24.1399993896484,-6.69999980926513,-4.28000020980835,L1207
-23.8999996185302,-8.10000038146972,-4.30000019073486,L1207
-21.7000007629394,-6.09999990463256,-5.59999990463256,L1207
-21.2000007629394,-3.90000009536743,-6.40000009536743,L1207
-20.7999992370605,-2.5,-7.30000019073486,L1207
-20.7999992370605,-2.09999990463256,-8.19999980926513,L1207
-20.7999992370605,-1.29999995231628,-10.3999996185302,L1207
-20.7999992370605,-1.29999995231628,-12.3999996185302,L1207
-20.7999992370605,-0.899999976158142,-13.8000001907348,L1207
-18.7000007629394,-24.7999992370605,-11.1999998092651,L1207
16,-18.2999992370605,-9.80000019073486,L1207
18.8999996185302,-16.6000003814697,-7.90000009536743,L1207
19.3999996185302,-15,-3.09999990463256,L1207
19.7999992370605,-14.6000003814697,-3.09999990463256,L1207
19.3999996185302,-13.8000001907348,-0.800000011920929,L1207
19,-12.8999996185302,0,L1207
18.6000003814697,-11.6000003814697,0.800000011920929,L1207
18.2000007629394,-10.3000001907348,1.20000004768371,L1207
18.2000007629394,-9.80000019073486,1.20000004768371,L1207
19.3999996185302,-9,0.800000011920929,L1207
20.2000007629394,-8.60000038146972,0.800000011920929,L1207
21,-7.80000019073486,1.20000004768371,L1207
-25.1900005340576,-4.09999990463256,4.05999994277954,L1207
-25.1299991607666,-1.27999997138977,4.67000007629394,L1207
-25.3999996185302,-2.29999995231628,3.09999990463256,L1207
-25.3999996185302,-1.20000004768371,2.70000004768371,L1207
-25.3999996185302,2.90000009536743,2.29999995231628,L1207
-25.3999996185302,1.89999997615814,-1,L1207
-24.6000003814697,5.59999990463256,-4.90000009536743,L1207
-23.2000007629394,3.59999990463256,-8.19999980926513,L1207
-22,4.40000009536743,-11.3999996185302,L1207
-20.6000003814697,4.40000009536743,-13.3999996185302,L1207
-4.19999980926513,-24.2999992370605,-5.5,L1207
17.3999996185302,-17.5,-2.59999990463256,L1207
19.7999992370605,-13.3999996185302,-2.09999990463256,L1207
22.3999996185302,-8.69999980926513,0.600000023841857,L1207
23.3999996185302,-8.19999980926513,1.5,L1207
24.6000003814697,-6.40000009536743,4.90000009536743,L1207
25,-4.69999980926513,5.30000019073486,L1207
25.3999996185302,-3.09999990463256,7.09999990463256,L1207
25,-2.09999990463256,7.90000009536743,L1207
25,-0.899999976158142,7.5,L1207
25,1.89999997615814,6.69999980926513,L1207
25,1.89999997615814,6.69999980926513,L1207
24.6000003814697,6.80000019073486,5.09999990463256,L1207
-20.4300003051757,-8.60999965667724,-16.1000003814697,L1207
-20.1000003814697,-3.08999991416931,-16.25,L1207
-20.2999992370605,-5.19999980926513,-16,L1207
-19.8999996185302,-4.80000019073486,-17.2999992370605,L1207
-20.2999992370605,-4.80000019073486,-17.7000007629394,L1207
-20.7000007629394,-4,-18.5,L1207
-20.7000007629394,-4,-19.7000007629394,L1207
-20.7000007629394,-4.40000009536743,-20.1000003814697,L1207
-21.5,-7.80000019073486,-20.8999996185302,L1207
-16.6000003814697,-0.100000001490116,-25.7000007629394,L1207
22.1000003814697,-12.1000003814697,-17.2000007629394,L1207
22.2999992370605,-11.6000003814697,-15.1999998092651,L1207
20.7999992370605,-15.3999996185302,-14.3000001907348,L1207
20,-14.6000003814697,-13.1000003814697,L1207
20,-14.6000003814697,-12.6999998092651,L1207
19.6000003814697,-14.6000003814697,-11.8999996185302,L1207
19.2000007629394,-14.6000003814697,-11.5,L1207
18.3999996185302,-14.6000003814697,-11.1000003814697,L1207
17.6000003814697,-13.6999998092651,-10.3000001907348,L1207
18,-13.6999998092651,-9.5,L1207
19.8999996185302,-8.19999980926513,-9.5,L1207
20.2999992370605,-8.89999961853027,-9.89999961853027,L1207
-23.0900001525878,-7.19999980926513,-10.4799995422363,L1207
-22.6200008392334,-9.77999973297119,-7.86999988555908,L1207
-22.2000007629394,-6.19999980926513,-9,L1207
-20.5,-5.30000019073486,-13.3999996185302,L1207
-20.5,-4.90000009536743,-13.6000003814697,L1207
-20.8999996185302,-4.90000009536743,-15.6999998092651,L1207
-20.8999996185302,-4.90000009536743,-16.1000003814697,L1207
-21.2999992370605,-5.30000019073486,-16.5,L1207
-21.7000007629394,-5.30000019073486,-17.7000007629394,L1207
-22.1000003814697,-21.2999992370605,-15.1000003814697,L1207
18.8999996185302,-18.7999992370605,-12.5,L1207
21.7000007629394,-13.6999998092651,-12,L1207
20.7999992370605,-15.1000003814697,-10.6999998092651,L1207
20.7999992370605,-14.6999998092651,-9.60000038146972,L1207
19.6000003814697,-15.1000003814697,-8.80000019073486,L1207
19.6000003814697,-15.1000003814697,-8.80000019073486,L1207
19.2000007629394,-14.6999998092651,-7,L1207
18.7999992370605,-14.1999998092651,-6.19999980926513,L1207
18.7999992370605,-10.6999998092651,-4.80000019073486,L1207
20.1000003814697,-8.60000038146972,-4.40000009536743,L1207
20.5,-8.60000038146972,-6.09999990463256,L1207
20.1000003814697,-4.90000009536743,-9.10000038146972,L1207
-27.0499992370605,-8.14000034332275,-6.69999980926513,L1207
-28.2199993133544,-7.69000005722045,-8.98999977111816,L1207
-26.6000003814697,-6.80000019073486,-9.30000019073486,L1207
-23.6000003814697,-5.59999990463256,-12,L1207
-22.6000003814697,-5.19999980926513,-13,L1207
-21.7000007629394,-4.40000009536743,-13.8000001907348,L1207
-21.7000007629394,-4.40000009536743,-14.1999998092651,L1207
-21.2999992370605,-3.20000004768371,-15,L1207
-21.2999992370605,-3.20000004768371,-16.6000003814697,L1207
-22.2000007629394,-5.30000019073486,-17.8999996185302,L1207
5.09999990463256,-30.7000007629394,-10.3999996185302,L1207
19.6000003814697,-17.2999992370605,-12.6000003814697,L1207
21.1000003814697,-12.6000003814697,-11.6999998092651,L1207
20.1000003814697,-14.3000001907348,-9.30000019073486,L1207
20.1000003814697,-12.8000001907348,-8.39999961853027,L1207
19.6000003814697,-14.5,-8,L1207
19.2000007629394,-14.3000001907348,-8,L1207
19.2000007629394,-13.8999996185302,-7.19999980926513,L1207
20,-12.1999998092651,-6.40000009536743,L1207
21.2000007629394,-11.1000003814697,-6.40000009536743,L1207
22.5,-10,-6,L1207
21.7999992370605,-8.39999961853027,-6,L1207
-22.4899997711181,-5.38000011444091,-6.32000017166137,L1207
-22.2199993133544,-3.66000008583068,-10.0299997329711,L1207
-22.2999992370605,-5.5,-9.10000038146972,L1207
-21.1000003814697,-5.09999990463256,-10.3999996185302,L1207
-20.7000007629394,-4.69999980926513,-11.1999998092651,L1207
-21.1000003814697,-4.30000019073486,-12,L1207
-21.5,-3.5,-12.8000001907348,L1207
-21.5,-3.09999990463256,-13.1999998092651,L1207
-21.5,-3.5,-15.8999996185302,L1207
-20.6000003814697,-1.89999997615814,-21.3999996185302,L1207
23.7000007629394,-4.69999980926513,-14.5,L1207
18.7000007629394,-18.5,-7.59999990463256,L1207
16.7000007629394,-19.8999996185302,-7.5,L1207
18,-17,-6.30000019073486,L1207
18.3999996185302,-16.2999992370605,-5.5,L1207
18.7999992370605,-14.3000001907348,-5.09999990463256,L1207
19.2000007629394,-13,-4.69999980926513,L1207
19.2000007629394,-12.6000003814697,-3.90000009536743,L1207
18.3999996185302,-12.6000003814697,-3.09999990463256,L1207
18.3999996185302,-12.1999998092651,-3.09999990463256,L1207
18.7999992370605,-10.8000001907348,-2.29999995231628,L1207
18.7999992370605,-10.3000001907348,-1,L1207
18.7999992370605,-7.90000009536743,-1,L1207
-24.5100002288818,-8.43000030517578,-3.5,L1207
-22.7299995422363,-8.64999961853027,-3.70000004768371,L1207
-22.3999996185302,-6.09999990463256,-5.59999990463256,L1207
-21.6000003814697,-5.09999990463256,-6,L1207
-21.6000003814697,-4.59999990463256,-6,L1207
-21.6000003814697,-3.09999990463256,-9.69999980926513,L1207
-21.2000007629394,-3.20000004768371,-10.1999998092651,L1207
-20.7999992370605,-1.60000002384185,-12,L1207
-20.7999992370605,-1.20000004768371,-13.6000003814697,L1207
-20.7999992370605,-16.7000007629394,-14.6000003814697,L1207
17.2000007629394,-17.6000003814697,-9.30000019073486,L1207
19.8999996185302,-13.8999996185302,-7.30000019073486,L1207
19.6000003814697,-12.6000003814697,-5.80000019073486,L1207
20,-12.6999998092651,-4.19999980926513,L1207
19.6000003814697,-12.6999998092651,-0.800000011920929,L1207
19.2000007629394,-11.5,-0.400000005960464,L1207
19.2000007629394,-11,0,L1207
18.3999996185302,-9.69999980926513,0.400000005960464,L1207
18.3999996185302,-8.5,0.400000005960464,L1207
19.2999992370605,-6.90000009536743,0,L1207
20.8999996185302,-7.19999980926513,0,L1207
21.7000007629394,-4.80000019073486,0.400000005960464,L1207
-24.1599998474121,-0.759999990463256,3.15000009536743,L1207
-23.6200008392334,1.37000000476837,3,L1207
-24,0.5,1.79999995231628,L1207
-24,2.5,0,L1207
-24,2.29999995231628,-0.899999976158142,L1207
-23.6000003814697,3.5,-2.59999990463256,L1207
-22.7999992370605,4.80000019073486,-7.90000009536743,L1207
-21.6000003814697,5.19999980926513,-9.39999961853027,L1207
-20.7000007629394,5.19999980926513,-11.8999996185302,L1207
-20.2999992370605,-3.5,-12.8999996185302,L1207
15.6000003814697,-18.8999996185302,-2.29999995231628,L1207
22,-10.8999996185302,-2.09999990463256,L1207
22.5,-9.5,-1.10000002384185,L1207
23.2999992370605,-8.19999980926513,1,L1207
23.7000007629394,-6.19999980926513,2.90000009536743,L1207
24.6000003814697,-4,4.19999980926513,L1207
24.6000003814697,-2.79999995231628,6.09999990463256,L1207
24.6000003814697,-0.800000011920929,7.40000009536743,L1207
24.6000003814697,0.100000001490116,8.19999980926513,L1207
24.6000003814697,0.5,8.19999980926513,L1207
24.6000003814697,0.5,7.80000019073486,L1207
23.7999992370605,5.30000019073486,7.40000009536743,L1207
-22.8799991607666,-9.02999973297119,-13.75,L1207
-19.7700004577636,-2.64000010490417,-16.2700004577636,L1207
-20.7000007629394,-4.5,-16.1000003814697,L1207
-19.8999996185302,-4.09999990463256,-16.8999996185302,L1207
-20.2999992370605,-4.09999990463256,-17.7000007629394,L1207
-20.7000007629394,-4.09999990463256,-18.6000003814697,L1207
-20.7000007629394,-4,-19.3999996185302,L1207
-21.1000003814697,-4,-19.3999996185302,L1207
-21.8999996185302,-5.80000019073486,-20.2000007629394,L1207
-9.10000038146972,4.09999990463256,-26.7999992370605,L1207
20.8999996185302,-11.3999996185302,-18.2000007629394,L1207
20,-14.1999998092651,-16.2000007629394,L1207
20,-15.8999996185302,-13.5,L1207
19.6000003814697,-15.8999996185302,-12.3999996185302,L1207
19.6000003814697,-15.5,-11.6000003814697,L1207
19.6000003814697,-15.1000003814697,-11.1999998092651,L1207
19.2000007629394,-15.1000003814697,-11.1999998092651,L1207
18.3999996185302,-14.6999998092651,-10.8000001907348,L1207
18,-13.5,-10.3999996185302,L1207
18.3999996185302,-12.6999998092651,-10.3999996185302,L1207
19.6000003814697,-7.19999980926513,-10.3999996185302,L1207
20.3999996185302,-3.90000009536743,-11.1999998092651,L1207
-22.1599998474121,-9.63000011444091,-10.6599998474121,L1207
-21.7999992370605,-8,-10.1000003814697,L1207
-22.2999992370605,-7.40000009536743,-9.69999980926513,L1207
-21.1000003814697,-4,-10.1999998092651,L1207
-20.7000007629394,-3.09999990463256,-13.8000001907348,L1207
-20.7000007629394,-3.29999995231628,-15.1000003814697,L1207
-20.7000007629394,-3.70000004768371,-16.1000003814697,L1207
-21.2000007629394,-6.19999980926513,-16.1000003814697,L1207
-21.2000007629394,-2.90000009536743,-18.1000003814697,L1207
-20.7999992370605,-4.59999990463256,-19.1000003814697,L1207
-7.19999980926513,-28,-12.8999996185302,L1207
19.8999996185302,-16.7000007629394,-13.3000001907348,L1207
21.6000003814697,-13.8000001907348,-12.3999996185302,L1207
21.2999992370605,-13.5,-11.8999996185302,L1207
20.8999996185302,-13.1000003814697,-11,L1207
20.5,-13.1000003814697,-9.60000038146972,L1207
20.5,-13.1000003814697,-9.60000038146972,L1207
19.7000007629394,-15.3999996185302,-7.30000019073486,L1207
18.5,-12.6999998092651,-5.5,L1207
18.5,-12.3000001907348,-4.09999990463256,L1207
19.8999996185302,-8.39999961853027,-3.70000004768371,L1207
20.7000007629394,-8.80000019073486,-4.90000009536743,L1207
20.2999992370605,-6.40000009536743,-9.10000038146972,L1207
-25.2800006866455,-8.57999992370605,-8.75,L1207
-25.2999992370605,-6.76000022888183,-11,L1207
-24.7000007629394,-4.09999990463256,-11.8000001907348,L1207
-22.7000007629394,-4.40000009536743,-13.1000003814697,L1207
-21.7999992370605,-4,-13.5,L1207
-21.3999996185302,-4,-13.8999996185302,L1207
-21.3999996185302,-3.40000009536743,-14.3000001907348,L1207
-21.3999996185302,-2.90000009536743,-14.6999998092651,L1207
-21.3999996185302,-2.5,-16.1000003814697,L1207
-22.7000007629394,-16.5,-17.8999996185302,L1207
3.90000009536743,-29.7999992370605,-13.1999998092651,L1207
18.1000003814697,-20.2000007629394,-12.5,L1207
19.3999996185302,-15.6999998092651,-12.1000003814697,L1207
19,-16,-9.69999980926513,L1207
19.3999996185302,-14.3000001907348,-8.89999961853027,L1207
19.3999996185302,-14,-8.10000038146972,L1207
19.3999996185302,-13.5,-8.10000038146972,L1207
19,-13.5,-8.10000038146972,L1207
19.5,-13.8999996185302,-6.40000009536743,L1207
20.7999992370605,-12.6000003814697,-5.59999990463256,L1207
22.5,-11,-5.19999980926513,L1207
21.6000003814697,-10.1000003814697,-6,L1207
20.2999992370605,-4.90000009536743,-6.80000019073486,L1207
-22.079999923706,-3.83999991416931,-7.88000011444091,L1207
-21.5300006866455,-4.88999986648559,-10.3599996566772,L1207
-21.1000003814697,-4.5,-10.8999996185302,L1207
-20.2999992370605,-5.90000009536743,-11.6999998092651,L1207
-20.2999992370605,-6.30000019073486,-12.1000003814697,L1207
-19.8999996185302,-5.90000009536743,-13.5,L1207
-19.8999996185302,-5.09999990463256,-14.3000001907348,L1207
-19.8999996185302,-3.90000009536743,-15.1000003814697,L1207
-18.7000007629394,-2.20000004768371,-17.2999992370605,L1207
-20.3999996185302,-7,-19.6000003814697,L1207
13.3000001907348,-26.6000003814697,-7.90000009536743,L1207
18.8999996185302,-17.8999996185302,-7.5,L1207
19.7999992370605,-15.1999998092651,-5.5,L1207
19.7999992370605,-13.6000003814697,-4.80000019073486,L1207
20.2000007629394,-13.6000003814697,-4.40000009536743,L1207
19.7999992370605,-13.1999998092651,-4,L1207
19.7999992370605,-12.1000003814697,-3.59999990463256,L1207
19.3999996185302,-8.80000019073486,-3.20000004768371,L1207
19.3999996185302,-8.80000019073486,-3.20000004768371,L1207
19.7999992370605,-8.80000019073486,-2.70000004768371,L1207
19.7999992370605,-10.1000003814697,-0.699999988079071,L1207
19,-2.59999990463256,-2.5,L1207
-23.5699996948242,-7.26999998092651,-6.46000003814697,L1207
-22.3999996185302,-6.5,-6.78999996185302,L1207
-22,-4.69999980926513,-6.40000009536743,L1207
-21.5,-4.09999990463256,-6,L1207
-21.8999996185302,-4.09999990463256,-6,L1207
-21.8999996185302,-2.09999990463256,-7.19999980926513,L1207
-21.8999996185302,-0.800000011920929,-8.89999961853027,L1207
-21.8999996185302,-0.800000011920929,-11.6999998092651,L1207
-20.8999996185302,0.100000001490116,-15.1999998092651,L1207
-20.5,-16.7999992370605,-14.8000001907348,L1207
17.7000007629394,-16.1000003814697,-9.69999980926513,L1207
18.8999996185302,-15.3000001907348,-6.09999990463256,L1207
18.8999996185302,-15.1999998092651,-4.19999980926513,L1207
18.8999996185302,-15.6000003814697,-2.59999990463256,L1207
18.8999996185302,-14.6999998092651,-1.20000004768371,L1207
18.8999996185302,-12.3000001907348,0,L1207
18.5,-10.8999996185302,0.400000005960464,L1207
18.1000003814697,-9.10000038146972,0,L1207
18.1000003814697,-8.19999980926513,-0.400000005960464,L1207
19.8999996185302,-7.80000019073486,-0.800000011920929,L1207
20.7000007629394,-7.40000009536743,-0.400000005960464,L1207
21.6000003814697,-6,0.400000005960464,L1207
-25.9799995422363,-5.82000017166137,2.42000007629394,L1207
-24.3899993896484,-3.48000001907348,2.40000009536743,L1207
-25.1000003814697,-1.70000004768371,-0.100000001490116,L1207
-24.7000007629394,1,-0.600000023841857,L1207
-24.2999992370605,1.39999997615814,-1.89999997615814,L1207
-23.5,3.09999990463256,-4.90000009536743,L1207
-22.6000003814697,3.90000009536743,-8.39999961853027,L1207
-22.2000007629394,3.90000009536743,-8.89999961853027,L1207
-21.7999992370605,2.5,-11,L1207
-21.3999996185302,1.5,-13.3999996185302,L1207
24.6000003814697,4.30000019073486,-8.5,L1207
24.3999996185302,-5.19999980926513,-2.59999990463256,L1207
24.3999996185302,-6.80000019073486,-0.5,L1207
24.7999992370605,-6.09999990463256,0.5,L1207
24.7999992370605,-6.5,2.70000004768371,L1207
24.7999992370605,-4.90000009536743,5.40000009536743,L1207
24.7999992370605,-2.20000004768371,6.30000019073486,L1207
24.7999992370605,-0.600000023841857,6.69999980926513,L1207
24.7999992370605,1.70000004768371,6.30000019073486,L1207
24.7999992370605,1.79999995231628,5.5,L1207
24.7999992370605,2.70000004768371,5.5,L1207
24.3999996185302,2.79999995231628,6.80000019073486,L1207
-21.5599994659423,-5.73000001907348,-13.6000003814697,L1207
-20.6900005340576,-6.69999980926513,-14.079999923706,L1207
-20.8999996185302,-3.5,-13.6099996566772,L1207
-19.6000003814697,-3.40000009536743,-15.5,L1207
-19.6000003814697,-3,-15.8999996185302,L1207
-20.7999992370605,-4.90000009536743,-16.2999992370605,L1207
-21.2000007629394,-5,-16.2999992370605,L1207
-21.6000003814697,-4.09999990463256,-16.7000007629394,L1207
-21.6000003814697,-6.19999980926513,-18.5,L1207
-19.7999992370605,-28,-13.3999996185302,L1207
19.7999992370605,-15.8999996185302,-15.1999998092651,L1207
19.6000003814697,-15.1999998092651,-13.5,L1207
19.6000003814697,-16.1000003814697,-12.6000003814697,L1207
20.3999996185302,-15.3000001907348,-10.6999998092651,L1207
20.7999992370605,-14.1999998092651,-9.80000019073486,L1207
20.7999992370605,-12.8999996185302,-9.80000019073486,L1207
20.3999996185302,-13.3999996185302,-9,L1207
20,-13,-8.19999980926513,L1207
19.6000003814697,-12.6000003814697,-7.80000019073486,L1207
19.6000003814697,-11.1999998092651,-7.40000009536743,L1207
20.5,-10.3999996185302,-7.40000009536743,L1207
20.5,-6.5,-7.40000009536743,L1207
-24.1399993896484,-7.23999977111816,-7.36999988555908,L1207
-22.8799991607666,-7.80999994277954,-8.17000007629394,L1207
-22.7000007629394,-6.30000019073486,-8.5,L1207
-20.3999996185302,-5.40000009536743,-14,L1207
-20.3999996185302,-5,-14.5,L1207
-20.7999992370605,-6.19999980926513,-16.2000007629394,L1207
-20.7999992370605,-6.19999980926513,-16.6000003814697,L1207
-20.7999992370605,-5.40000009536743,-17,L1207
-20.7999992370605,-6,-18.2999992370605,L1207
-21.7000007629394,-19.8999996185302,-15.3999996185302,L1207
18.2000007629394,-19.6000003814697,-12.8000001907348,L1207
21.7999992370605,-12.3999996185302,-11.8999996185302,L1207
20.8999996185302,-14.5,-11.8999996185302,L1207
20.8999996185302,-14.6999998092651,-9.60000038146972,L1207
20.5,-15.1000003814697,-8.30000019073486,L1207
20.1000003814697,-15.1000003814697,-8.30000019073486,L1207
19.7000007629394,-14.6999998092651,-7.19999980926513,L1207
19.2999992370605,-13.8999996185302,-6.40000009536743,L1207
19.2999992370605,-11.6000003814697,-4.09999990463256,L1207
19.7000007629394,-9.19999980926513,-3.70000004768371,L1207
20.5,-8.80000019073486,-5.5,L1207
19.2000007629394,-5.09999990463256,-8.89999961853027,L1207
-24.2600002288818,-9.69999980926513,-9.52999973297119,L1207
-25.4599990844726,-9.9399995803833,-11.6800003051757,L1207
-25,-6.59999990463256,-11.6999998092651,L1207
-23.3999996185302,-6.59999990463256,-12.3000001907348,L1207
-22.6000003814697,-5.80000019073486,-12.6999998092651,L1207
-22.2000007629394,-6.19999980926513,-13.5,L1207
-22.2000007629394,-5.5,-13.5,L1207
-22.2000007629394,-5.09999990463256,-14.3000001907348,L1207
-22.2000007629394,-4.69999980926513,-15.5,L1207
-22.2000007629394,-3.90000009536743,-17.8999996185302,L1207
2.09999990463256,-30.6000003814697,-12,L1207
17.6000003814697,-20.7000007629394,-12.6999998092651,L1207
19.2999992370605,-15.1999998092651,-11.8000001907348,L1207
19.2999992370605,-15.8000001907348,-10.1999998092651,L1207
19.7000007629394,-13.5,-9,L1207
20.1000003814697,-13.6000003814697,-8.19999980926513,L1207
20.1000003814697,-12.5,-8.19999980926513,L1207
19.7000007629394,-12.6999998092651,-7.80000019073486,L1207
19.7000007629394,-12.6999998092651,-7.80000019073486,L1207
20.1000003814697,-12.6999998092651,-7,L1207
22.3999996185302,-10.8000001907348,-6.19999980926513,L1207
21.2999992370605,-8.80000019073486,-6.19999980926513,L1207
20.1000003814697,-4.40000009536743,-7.09999990463256,L1207
-21.8999996185302,-7.1100001335144,-8.32999992370605,L1207
-22.6000003814697,-6.59999990463256,-8.31999969482421,L1207
-22.6000003814697,-6.59999990463256,-8.69999980926513,L1207
-21.7999992370605,-6.59999990463256,-9.5,L1207
-21.7999992370605,-5.80000019073486,-10.3000001907348,L1207
-21.3999996185302,-4.59999990463256,-12.3000001907348,L1207
-21,-4.19999980926513,-13.5,L1207
-20.6000003814697,-3.5,-14.6999998092651,L1207
-20.2000007629394,-0.899999976158142,-15.6000003814697,L1207
-19.2999992370605,1.10000002384185,-21.6000003814697,L1207
24.1000003814697,-8,-12.5,L1207
21.1000003814697,-16.6000003814697,-7.30000019073486,L1207
18.2999992370605,-17.1000003814697,-8.19999980926513,L1207
19.1000003814697,-15.5,-6.09999990463256,L1207
19.1000003814697,-15.1999998092651,-5,L1207
19.1000003814697,-14.1000003814697,-4.5,L1207
19.5,-12.5,-4.09999990463256,L1207
19.5,-10.8000001907348,-3.70000004768371,L1207
19.1000003814697,-10.3999996185302,-3.70000004768371,L1207
19.1000003814697,-11,-3.29999995231628,L1207
19.1000003814697,-9.80000019073486,-0.800000011920929,L1207
19.1000003814697,-9.10000038146972,-0.400000005960464,L1207
-24.9599990844726,-8.73999977111816,-4.11999988555908,L1207
-23.3600006103515,-6.01000022888183,-6.13999986648559,L1207
-22.2000007629394,-6.5,-7.5,L1207
-20.8999996185302,-4.69999980926513,-7.80000019073486,L1207
-20.8999996185302,-3.29999995231628,-7.40000009536743,L1207
-21.2999992370605,-2.79999995231628,-7,L1207
-21.7000007629394,-2.40000009536743,-7.40000009536743,L1207
-21.7000007629394,-1.29999995231628,-9.19999980926513,L1207
-21.7000007629394,-1.29999995231628,-12.1999998092651,L1207
-21.2999992370605,-0.899999976158142,-13.6999998092651,L1207
-18.7000007629394,-25.2000007629394,-11.8000001907348,L1207
18.3999996185302,-13.8999996185302,-9.30000019073486,L1207
18.1000003814697,-16.7000007629394,-8.30000019073486,L1207
19.2999992370605,-14.1999998092651,-3.90000009536743,L1207
19.2999992370605,-14.1999998092651,-3.90000009536743,L1207
18.8999996185302,-13.1000003814697,-2.09999990463256,L1207
18.5,-12.6000003814697,-1.29999995231628,L1207
18.5,-11.6999998092651,-1.29999995231628,L1207
17.7000007629394,-10,-1.29999995231628,L1207
18.2000007629394,-8.30000019073486,-1.70000004768371,L1207
19.1000003814697,-7.90000009536743,-1.70000004768371,L1207
21.1000003814697,-7.5,-0.400000005960464,L1207
22.2999992370605,-4.19999980926513,0.5,L1207
-25.3199996948242,-4.38999986648559,1.3400000333786,L1207
-25.5300006866455,-1.99000000953674,0.870000004768371,L1207
-25.2000007629394,-3.20000004768371,0.300000011920928,L1207
-25.2000007629394,-2.5,-0.100000001490116,L1207
-25.2000007629394,-0.300000011920928,-0.899999976158142,L1207
-24.7999992370605,1.20000004768371,-2.59999990463256,L1207
-24,2.90000009536743,-4.69999980926513,L1207
-23.2000007629394,3.29999995231628,-7.09999990463256,L1207
-22.3999996185302,3.70000004768371,-10.3999996185302,L1207
-21,4.5,-12.8000001907348,L1207
-19.1000003814697,-19,-7.19999980926513,L1207
21.8999996185302,-10,-5.5,L1207
21.7999992370605,-11,-4.09999990463256,L1207
22.6000003814697,-8.5,-0.5,L1207
23.3999996185302,-8,1,L1207
23.7999992370605,-6.69999980926513,4.5,L1207
24.2000007629394,-4.19999980926513,4.80000019073486,L1207
24.6000003814697,-1.5,6.59999990463256,L1207
24.6000003814697,1.20000004768371,7.40000009536743,L1207
24.6000003814697,3.09999990463256,7.40000009536743,L1207
24.6000003814697,3.90000009536743,7,L1207
24.6000003814697,3.90000009536743,7,L1207
24.2000007629394,4.30000019073486,7.40000009536743,L1207
-22.1900005340576,-5.8600001335144,-12.3500003814697,L1207
-19.4300003051757,-5.1100001335144,-14.5600004196167,L1207
